1.0019e+05,0.0013729
1.0029e+05,0.0013255
1.004e+05,0.0012997
1.005e+05,0.0012801
1.006e+05,0.0012739
1.0071e+05,0.0012601
1.0081e+05,0.0012553
1.0092e+05,0.0012523
1.0102e+05,0.0012459
1.0112e+05,0.0012428
1.0123e+05,0.0012403
1.0133e+05,0.0012358
1.0144e+05,0.001233
1.0154e+05,0.0012305
1.0165e+05,0.0012269
1.0175e+05,0.0012247
1.0185e+05,0.0012214
1.0196e+05,0.0012214
1.0206e+05,0.0012202
1.0217e+05,0.001216
1.0227e+05,0.0012144
1.0237e+05,0.0012122
1.0248e+05,0.0012099
1.0258e+05,0.0012091
1.0269e+05,0.0012069
1.0279e+05,0.0012047
1.029e+05,0.0012029
1.03e+05,0.0012004
1.031e+05,0.0011997
1.0321e+05,0.0011972
1.0331e+05,0.0011953
1.0342e+05,0.0011938
1.0352e+05,0.001193
1.0362e+05,0.0011918
1.0373e+05,0.0011892
1.0383e+05,0.001189
1.0394e+05,0.0011863
1.0404e+05,0.0011837
1.0414e+05,0.0011829
1.0425e+05,0.0011814
1.0435e+05,0.0011812
1.0446e+05,0.0011783
1.0456e+05,0.0011773
1.0467e+05,0.0011751
1.0477e+05,0.001173
1.0487e+05,0.0011711
1.0498e+05,0.0011717
1.0508e+05,0.0011688
1.0519e+05,0.0011681
1.0529e+05,0.0011666
1.0539e+05,0.0011641
1.055e+05,0.0011627
1.056e+05,0.001162
1.0571e+05,0.0011606
1.0581e+05,0.0011587
1.0592e+05,0.0011574
1.0602e+05,0.0011565
1.0612e+05,0.0011548
1.0623e+05,0.0011536
1.0633e+05,0.0011519
1.0644e+05,0.00115
1.0654e+05,0.0011491
1.0664e+05,0.0011479
1.0675e+05,0.0011467
1.0685e+05,0.001145
1.0696e+05,0.0011439
